name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
250-León_,0.20096471897434942,0.0,26.42824974764092,0.0,31.871408838073787,0.0,0.1093290586934346,0.212829062979504,0.4167602458489418,0.20096471897434942
200-León_,0.20098157939059758,0.0,26.424636277201138,0.0,31.871072577543778,0.0,0.10931191441576588,0.21629220706858568,0.421877812733055,0.20098157939059758
100-León_,0.201272694980142,0.0,26.053663491464963,0.0,31.865266071021043,0.0,0.11416374499601395,0.22588443042423514,0.4385849113212238,0.201272694980142
450-Barcelona_,0.20234597086221529,0.0,20.793050149643435,0.0,26.830274994554507,0.0,0.16044146398935188,0.3190647230023627,0.5880730848347058,0.20234597086221529
100-Málaga_,0.20405427967422562,0.0,17.142470807011396,0.0,22.01179024581315,0.0,0.1769053672065281,0.35937527778271616,0.6760964639371367,0.20405427967422562
350-Albacete_,0.20521011549655166,0.0,30.02207223027614,0.0,35.45663742050965,0.0,0.08395174950167979,0.1698219148597685,0.3547010546608147,0.20521011549655166
150-Castellón_,0.20564953326430346,0.0,22.897602424578796,0.0,29.015030472332114,0.0,0.13395501998792098,0.27222397975324264,0.5356403324609589,0.20564953326430346
150-Toledo_,0.20582333890652416,0.0,22.79104261109936,0.0,28.166328241844557,0.0,0.11940365714379281,0.24944225896376832,0.519499445329098,0.20582333890652416
150-Cádiz_,0.20587530625134365,0.0,16.387861605309574,0.0,20.829347706287663,0.0,0.17374960132735592,0.35691325241622496,0.7015670970539435,0.20587530625134365
350-León_,0.20679559294781957,0.0,26.274546211772613,0.0,31.754906820626953,0.0,0.1089604567235571,0.21447491363570126,0.4225721559786383,0.20679559294781957
100-Albacete_,0.2078791640755232,0.0,29.70934982399046,0.0,35.397052444632635,0.0,0.08966956456639123,0.17924554787149422,0.36791472875471415,0.2078791640755232
400-Murcia_,0.21072185118412845,0.0,20.769431843720458,0.0,26.968369835829954,0.0,0.13963621164864023,0.29175226431238643,0.5979007054166059,0.21072185118412845
200-Albacete_,0.2111223403529061,0.0,30.061448834088978,0.0,35.32451513602336,0.0,0.08147184607754143,0.16679924012015834,0.34616644363132726,0.2111223403529061
200-Granada_,0.21626033573901737,0.0,21.550169429938443,0.0,26.914826887438917,0.0,0.12785515320334262,0.2635561745589601,0.5460944753946146,0.21626033573901737
